track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,album_img,category
Remedy,Adele,25,0.396,0.305,D,-6.481,major,0.0387,0.891,0,0.169,0.251,165.398,7GgQi7JTG4b6J4iEF4RTjF,245427,3,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
Water Under the Bridge,Adele,25,0.596,0.838,F,-6.52,minor,0.0704,0.0189,1.54e-5,0.108,0.472,94.982,4vb4mFvYsr2h6enhjJsq9Y,240427,4,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
River Lea,Adele,25,0.293,0.586,C#,-5.63,major,0.0342,0.0579,3.68e-6,0.123,0.226,81.723,60jkAyuEyOnQKlrppOTYYx,225427,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
Love in the Dark,Adele,25,0.333,0.341,A,-6.025,minor,0.0304,0.536,0,0.109,0.142,109.812,6oQRvWaoFDJpTTnaWdzhXt,285947,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
Million Years Ago,Adele,25,0.721,0.273,C#,-7.617,minor,0.028,0.733,0,0.108,0.181,105.846,5VwSwu1zeiMGAjwe9nUmzZ,227067,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
All I Ask,Adele,25,0.587,0.283,E,-5.473,major,0.0279,0.882,0,0.149,0.343,141.961,1wMALZpuqAy7amQsFBWQ8m,271800,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
Sweetest Devotion,Adele,25,0.419,0.745,C,-5.477,major,0.0408,0.231,0,0.123,0.259,155.875,7nY8TY0Wk7kBIJi2Zv8JoR,251693,3,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,_albumoftheyear
Babel,Mumford & Sons,Babel,0.323,0.812,D,-5.793,major,0.0582,0.0251,3.33e-4,0.0756,0.697,81.149,71vNP0oDhROvlOtRnYkWQQ,208933,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Whispers In The Dark,Mumford & Sons,Babel,0.394,0.754,D,-6.867,major,0.0439,0.00607,0.00527,0.134,0.323,134.494,22wSK4rhBRHeTe8PIYKqLP,195693,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
I Will Wait,Mumford & Sons,Babel,0.488,0.752,C#,-5.131,major,0.0323,0.0165,0.00541,0.301,0.445,131.221,2JHBMVs8E7bJJBLkXpKgHn,276720,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Holland Road,Mumford & Sons,Babel,0.446,0.721,D,-6.028,major,0.0368,0.0911,7.73e-5,0.111,0.371,79.821,1W4a3uU5p4mPVHsj472P3b,250840,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Ghosts That We Knew,Mumford & Sons,Babel,0.357,0.287,C,-11.738,major,0.0442,0.547,0.00656,0.111,0.0662,162.45,33w9PGt1ySrMi8ZRugVjZI,339720,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Lover Of The Light,Mumford & Sons,Babel,0.342,0.686,D,-6.439,major,0.0467,0.0103,5.43e-4,0.287,0.445,105.784,0Wc3Q9hGSCyUWVY0cxSJDK,314893,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Lovers' Eyes,Mumford & Sons,Babel,0.425,0.354,D,-9.379,major,0.0286,0.0362,1.25e-5,0.1,0.27,74.728,5Xbn1eDlPqVyGBxnrr7flS,321120,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Reminder,Mumford & Sons,Babel,0.514,0.16,A,-13.022,major,0.0409,0.859,8.28e-4,0.071,0.264,115.121,7f8sP33VDMCnvZxSS3Ivow,124520,4,A major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Hopeless Wanderer,Mumford & Sons,Babel,0.342,0.584,G,-7.377,minor,0.0364,0.0223,0.0039,0.107,0.225,79.366,3HH8EaYGzfQR0f8YyCNx2f,307853,4,G minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Broken Crown,Mumford & Sons,Babel,0.406,0.617,D,-8.537,minor,0.038,0.0075,2.88e-4,0.164,0.316,128.042,4bzEnd93dLez0WJxsEoTca,256227,4,D minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Below My Feet,Mumford & Sons,Babel,0.338,0.452,B,-9.035,major,0.0415,0.0651,0.00504,0.0823,0.118,127.162,6M3AWBqgU1ecPURYNcg9pB,290813,4,B major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Not With Haste,Mumford & Sons,Babel,0.499,0.491,E,-9.24,major,0.0315,0.618,1.54e-4,0.101,0.143,66.917,7D69SXxSoDNxC5LoHtM9GI,249080,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/4d7296af8473f3d3a9853848ae59737bb5cce9e8,_albumoftheyear
Give Life Back to Music,Daft Punk,Random Access Memories,0.788,0.616,A,-10.671,minor,0.0337,0.00286,0.549,0.0952,0.696,119.037,0dEIca2nhcxDUV8C5QkPYb,275387,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
The Game of Love,Daft Punk,Random Access Memories,0.712,0.5,A,-11.948,minor,0.0338,0.825,0.314,0.106,0.682,90.039,3ctALmweZBapfBdFiIVpji,322147,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Giorgio by Moroder,Daft Punk,Random Access Memories,0.74,0.682,A,-10.42,minor,0.0504,0.0692,0.53,0.381,0.41,113.201,0oks4FnzhNp5QPTZtoet7c,544627,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Within,Daft Punk,Random Access Memories,0.702,0.297,A#,-14.116,minor,0.0317,0.894,0.485,0.103,0.0676,110.116,7Bxv0WL7UC6WwQpk9TzdMJ,228507,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Instant Crush,Daft Punk,Random Access Memories,0.775,0.585,A#,-9.516,minor,0.0271,0.0422,0.619,0.077,0.518,109.942,2cGxRwrMyEAp8dEbuZaVv6,337560,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Lose Yourself to Dance,Daft Punk,Random Access Memories,0.832,0.659,A#,-7.828,minor,0.057,0.0839,0.00114,0.0753,0.674,100.163,5CMjjywI0eZMixPeqNd75R,353893,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Touch,Daft Punk,Random Access Memories,0.29,0.412,F#,-12.659,minor,0.0458,0.477,0.0839,0.079,0.12,90.539,7oaEjLP2dTJLJsITbAxTOz,498960,4,F# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Get Lucky,Daft Punk,Random Access Memories,0.81,0.793,F#,-9.404,minor,0.0403,0.0378,1.82e-6,0.072,0.863,116.049,69kOkLUCkxIZYexIgSG8rq,369627,4,F# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Beyond,Daft Punk,Random Access Memories,0.716,0.648,G#,-11.33,minor,0.0337,0.367,0.485,0.368,0.789,104.022,0k1xMUwn9sb7bZiqdT9ygx,290240,4,G# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Motherboard,Daft Punk,Random Access Memories,0.548,0.707,E,-14.902,minor,0.0352,0.512,0.922,0.105,0.284,103.009,79koEJRtKOOGJ0VSAF3FMk,341653,4,E minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Fragments of Time,Daft Punk,Random Access Memories,0.807,0.51,C,-9.729,major,0.0433,0.041,0.115,0.104,0.961,130.118,0IedgQjjJ8Ad4B3UDQ5Lyn,279773,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Doin' it Right,Daft Punk,Random Access Memories,0.804,0.451,F#,-8.207,major,0.0949,0.388,2.17e-5,0.0924,0.19,178.061,36c4JohayB9qd64eidQMBi,251293,4,F# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Contact,Daft Punk,Random Access Memories,0.4,0.756,B,-8.423,minor,0.0492,0.00282,0.753,0.0695,0.0924,123.828,2KHRENHQzTIQ001nlP9Gdc,383627,4,B minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,_albumoftheyear
Welcome To New York,Taylor Swift,1989,0.79,0.626,G,-4.733,major,0.031,0.0358,2.23e-6,0.309,0.664,117.015,6qnM0XXPZOINWA778uNqQ9,212600,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Blank Space,Taylor Swift,1989,0.751,0.684,F,-5.448,major,0.0679,0.0847,0,0.0737,0.597,95.979,1p80LdxRV74UKvL8gnD7ky,231827,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Style,Taylor Swift,1989,0.592,0.789,G,-5.493,major,0.0382,0.00263,0.00103,0.125,0.489,94.999,4lIxdJw6W3Fg4vUIYCB0S5,231e3,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Out Of The Woods,Taylor Swift,1989,0.557,0.828,G,-6.848,major,0.0388,0.00107,1.48e-5,0.34,0.307,92.002,5OndtwLGA9O6XHFcGm2H7r,235800,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
All You Had To Do Was Stay,Taylor Swift,1989,0.604,0.727,F,-5.725,major,0.0355,0.00216,4.02e-5,0.11,0.507,97.035,0dAb8TY433dl3ZfXYCLE19,193293,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Shake It Off,Taylor Swift,1989,0.653,0.799,G,-5.359,major,0.163,0.0577,0,0.221,0.945,160.017,5xTtaWoae3wi06K5WfVUUH,219200,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
I Wish You Would,Taylor Swift,1989,0.651,0.889,C,-5.944,major,0.0534,0.0164,7.57e-5,0.114,0.501,118.012,3wmN11qXGL0HyPojvEE1D9,207440,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Bad Blood,Taylor Swift,1989,0.65,0.793,G,-6.083,major,0.185,0.0795,1.3e-5,0.168,0.29,170.101,273dCMFseLcVsoSWx59IoE,211933,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Wildest Dreams,Taylor Swift,1989,0.556,0.688,G#,-7.328,major,0.0856,0.0612,0.00256,0.112,0.459,140.011,59HjlYCeBsxdI0fcm3zglw,220440,4,G# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
How You Get The Girl,Taylor Swift,1989,0.614,0.659,F,-6.092,major,0.0717,0.00421,0.0077,0.0796,0.472,119.931,4dYUOfmWna6DFccnz732n8,247533,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
This Love,Taylor Swift,1989,0.294,0.444,E,-8.818,major,0.0415,0.667,0,0.101,0.102,71.382,3oKMl2tJv4fdidkXUYMI5x,250093,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
I Know Places,Taylor Swift,1989,0.609,0.771,C,-4.956,major,0.0572,0.223,0,0.138,0.554,159.982,3jBMHD19RZdAqG9iFQh7xc,195707,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Clean,Taylor Swift,1989,0.806,0.385,E,-7.797,major,0.0353,0.243,0,0.111,0.224,103.982,06WgOCf0LV2h4keYXDRnuh,271e3,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,_albumoftheyear
Cycle,Beck,Morning Phase,0.122,0.253,E,-16.179,major,0.0362,0.946,0.975,0.209,0.03,148.071,3jkxfvEeHyiZU3tKmhLhLe,39880,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/1ccb2e6a62276f73260fc13b265160f4fd01365d,_albumoftheyear
Morning,Beck,Morning Phase,0.552,0.359,E,-9.883,major,0.0254,0.473,0.0545,0.126,0.268,113.581,65tH2GPMFCt8JtM2PM3MiX,319787,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/1ccb2e6a62276f73260fc13b265160f4fd01365d,_albumoftheyear
Heart Is A Drum,Beck,Morning Phase,0.62,0.598,C,-10.396,major,0.0304,0.213,0.429,0.108,0.343,122.964,573nT62vtbezncIwCfxIm7,271107,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/1ccb2e6a62276f73260fc13b265160f4fd01365d,_albumoftheyear
Say Goodbye,Beck,Morning Phase,0.667,0.415,G,-10.594,major,0.0289,0.239,0.0202,0.113,0.207,136.663,4hNMZVwePbqggBQHu5ajGe,209240,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/1ccb2e6a62276f73260fc13b265160f4fd01365d,_albumoftheyear
Blue Moon,Beck,Morning Phase,0.687,0.651,C,-6.696,major,0.0255,0.178,0.00879,0.149,0.514,119.937,4gNErDjikE9QUQvkkqoB1S,242347,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/1ccb2e6a62276f73260fc13b265160f4fd01365d,_albumoftheyear
