objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid
555944,555944,1111,1361,.13587393,15100.894,9.3832569,MARTIN,111,HOBE SOUND ELEMENTARY SCHOOL,27.063583,-80.128387,PALM BEACH,1651,JERRY THOMAS ELEMENTARY SCHOOL,26.927752,-80.125053,1392,950,46,39,304
920437,920437,1664,1113,.049359906,5485.8105,3.4087236,ST. LUCIE,341,MARIPOSA ELEMENTARY SCHOOL,27.269684,-80.269371,MARTIN,211,JENSEN BEACH ELEMENTARY SCHOOL,27.235006,-80.234245,951,1790,39,55,305
557007,557007,1113,1664,.049359906,5485.8105,3.4087236,MARTIN,211,JENSEN BEACH ELEMENTARY SCHOOL,27.235006,-80.234245,ST. LUCIE,341,MARIPOSA ELEMENTARY SCHOOL,27.269684,-80.269371,1782,952,55,39,305
555373,555373,1110,1669,.049718007,5525.6094,3.4334536,MARTIN,341,FELIX A WILLIAMS ELEM SCHOOL,27.225468,-80.259262,ST. LUCIE,91,SAVANNA RIDGE ELEMENTARY SCHL,27.268064,-80.284904,1787,956,55,39,305
555377,555377,1110,1665,.059524734,6615.5195,4.110692,MARTIN,341,FELIX A WILLIAMS ELEM SCHOOL,27.225468,-80.259262,ST. LUCIE,221,MORNINGSIDE ELEMENTARY SCHOOL,27.272968,-80.295135,1783,956,55,39,305
557002,557002,1113,1669,.060490198,6722.8203,4.1773658,MARTIN,211,JENSEN BEACH ELEMENTARY SCHOOL,27.235006,-80.234245,ST. LUCIE,91,SAVANNA RIDGE ELEMENTARY SCHL,27.268064,-80.284904,1787,952,55,39,305
741775,741775,1404,460,.003685375,409.5889,.25450665,PALM BEACH,4091,SOMERSET ACADEMY LAKES,25.703695,-80.297066,MIAMI-DADE,3061,LUDLAM ELEMENTARY SCHOOL,25.702864,-80.300659,1061,1452,40,46,306
221594,221594,460,1404,.003685375,409.5889,.25450665,MIAMI-DADE,3061,LUDLAM ELEMENTARY SCHOOL,25.702864,-80.300659,PALM BEACH,4091,SOMERSET ACADEMY LAKES,25.703695,-80.297066,1435,1065,46,40,306
257006,257006,529,1404,.0087485993,972.31055,.60416555,MIAMI-DADE,2007,SOMERSET ACADEMY ELEM SCHOOL (S MIAMI CAMPUS),25.707754,-80.289314,PALM BEACH,4091,SOMERSET ACADEMY LAKES,25.703695,-80.297066,1435,1021,46,40,306
741725,741725,1404,529,.0087485993,972.31055,.60416555,PALM BEACH,4091,SOMERSET ACADEMY LAKES,25.703695,-80.297066,MIAMI-DADE,2007,SOMERSET ACADEMY ELEM SCHOOL (S MIAMI CAMPUS),25.707754,-80.289314,1130,1452,40,46,306
741720,741720,1404,537,.016621102,1847.2527,1.1478293,PALM BEACH,4091,SOMERSET ACADEMY LAKES,25.703695,-80.297066,MIAMI-DADE,5401,SUNSET ELEMENTARY SCHOOL,25.693827,-80.31044,1138,1452,40,46,306
561988,561988,1126,1630,.68457013,76082.438,47.275421,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,1161,50,41,307
903942,903942,1630,1126,.68457013,76082.438,47.275421,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,1659,41,50,307
561987,561987,1126,1632,.76217318,84707.164,52.634579,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,1663,1161,50,41,307
905159,905159,1632,1126,.76217318,84707.164,52.634579,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,1664,41,50,307
901688,901688,1626,1126,.76336157,84839.242,52.716644,PUTNAM,201,INTERLACHEN ELEMENTARY SCHOOL,29.624401,-81.886948,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,1661,41,50,307
562965,562965,1129,1648,.42946577,47730.398,29.658285,NASSAU,81,EMMA LOVE HARDEE ELEMENTARY,30.637701,-81.451897,ST. JOHNS,351,PONTE VEDRA PALM VALLEY- RAWLINGS ELEM SCHOOL,30.214174,-81.38073,1766,1158,54,41,308
562057,562057,1126,1640,.43334037,48161.016,29.925858,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,ST. JOHNS,241,JULINGTON CREEK ELEM. SCHOOL,30.114161,-81.602592,1758,1161,54,41,308
908931,908931,1640,1126,.43334037,48161.016,29.925858,ST. JOHNS,241,JULINGTON CREEK ELEM. SCHOOL,30.114161,-81.602592,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,1760,41,54,308
908549,908549,1639,1126,.43603069,48460.012,30.111647,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,1772,41,54,308
562058,562058,1126,1639,.43603069,48460.012,30.111647,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,1161,54,41,308
978156,978156,1773,1126,.55030096,61159.895,38.002987,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,1804,41,59,309
562018,562018,1126,1773,.55030096,61159.895,38.002987,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,1161,59,41,309
562559,562559,1128,1773,.70956391,78860.227,49.001457,NASSAU,261,CALLAHAN INTERMEDIATE SCHOOL,30.551283,-81.881676,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,1164,59,41,309
978264,978264,1773,1128,.70956391,78860.227,49.001457,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,NASSAU,261,CALLAHAN INTERMEDIATE SCHOOL,30.551283,-81.881676,1159,1804,41,59,309
562288,562288,1127,1773,.75156462,83528.141,51.901962,NASSAU,121,CALLAHAN ELEMENTARY SCHOOL,30.561995,-81.831032,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,1160,59,41,309
565071,565071,1142,1681,.15872654,17640.709,10.961426,OKALOOSA,631,FLOROSA ELEMENTARY SCHOOL,30.413576,-86.729652,SANTA ROSA,271,HOLLEY-NAVARRE INTERMEDIATE,30.402491,-86.887993,1673,1179,51,42,310
565649,565649,1147,1682,.23003094,25565.408,15.885603,OKALOOSA,561,MARY ESTHER ELEMENTARY SCHOOL,30.410406,-86.657562,SANTA ROSA,281,HOLLEY-NAVARRE PRIMARY,30.407019,-86.887566,1674,1176,51,42,310
565650,565650,1147,1681,.23056789,25625.086,15.922685,OKALOOSA,561,MARY ESTHER ELEMENTARY SCHOOL,30.410406,-86.657562,SANTA ROSA,271,HOLLEY-NAVARRE INTERMEDIATE,30.402491,-86.887993,1673,1176,51,42,310
926257,926257,1682,1135,.24983141,27766.012,17.252995,SANTA ROSA,281,HOLLEY-NAVARRE PRIMARY,30.407019,-86.887566,OKALOOSA,31,ANNETTE P. EDWINS ELEM. SCHOOL,30.411165,-86.637772,1166,1677,42,51,310
564257,564257,1135,1682,.24983141,27766.012,17.252995,OKALOOSA,31,ANNETTE P. EDWINS ELEM. SCHOOL,30.411165,-86.637772,SANTA ROSA,281,HOLLEY-NAVARRE PRIMARY,30.407019,-86.887566,1674,1166,51,42,310
564498,564498,1137,1834,.20404543,22677.406,14.091083,OKALOOSA,741,BLUEWATER ELEMENTARY SCHOOL,30.490927,-86.41832,WALTON,151,VAN R. BUTLER ELEM. SCHOOL,30.359779,-86.262009,1865,1182,62,42,311
565922,565922,1149,1833,.20585129,22878.107,14.215792,OKALOOSA,251,RIVERSIDE ELEMENTARY SCHOOL,30.736628,-86.536423,WALTON,261,MOSSY HEAD SCHOOL,30.743336,-86.330681,1864,1172,62,42,311
566270,566270,1152,1833,.21481365,23874.176,14.83472,OKALOOSA,731,WALKER ELEMENTARY SCHOOL,30.772425,-86.54351,WALTON,261,MOSSY HEAD SCHOOL,30.743336,-86.330681,1864,1181,62,42,311
1011866,1011866,1833,1152,.21481365,23874.176,14.83472,WALTON,261,MOSSY HEAD SCHOOL,30.743336,-86.330681,OKALOOSA,731,WALKER ELEMENTARY SCHOOL,30.772425,-86.54351,1183,1864,42,62,311
1011867,1011867,1833,1151,.23300065,25895.459,16.090687,WALTON,261,MOSSY HEAD SCHOOL,30.743336,-86.330681,OKALOOSA,811,SOUTHSIDE PRIMARY SCHOOL,30.753965,-86.563438,1182,1864,42,62,311
564542,564542,1137,1837,.72415948,80482.359,50.009403,OKALOOSA,741,BLUEWATER ELEMENTARY SCHOOL,30.490927,-86.41832,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,1182,63,42,312
565239,565239,1143,1837,.76412195,84923.75,52.769157,OKALOOSA,571,JAMES E PLEW ELEMENTARY SCHL,30.513451,-86.4627,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,1177,63,42,312
1012317,1012317,1837,1143,.76412195,84923.75,52.769157,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,OKALOOSA,571,JAMES E PLEW ELEMENTARY SCHL,30.513451,-86.4627,1174,1868,42,63,312
565588,565588,1146,1837,.7941733,88263.633,54.84446,OKALOOSA,151,LULA J. EDGE ELEMENTARY SCHOOL,30.5271,-86.494926,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,1169,63,42,312
564775,564775,1139,1837,.81708729,90810.266,56.426865,OKALOOSA,131,DESTIN ELEMENTARY SCHOOL,30.401499,-86.492416,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,1168,63,42,312
567441,567441,1155,1364,.40951741,45513.355,28.28068,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,PALM BEACH,1831,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,26.86039,-80.630333,1395,1188,46,43,313
719457,719457,1364,1155,.40951741,45513.355,28.28068,PALM BEACH,1831,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,26.86039,-80.630333,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,1186,1404,43,46,313
570311,570311,1159,1364,.42631632,47380.367,29.440786,OKEECHOBEE,9004,STUDENT SERV./SPECIAL PROGRAMS,27.236429,-80.831184,PALM BEACH,1831,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,26.86039,-80.630333,1395,1190,46,43,313
719453,719453,1364,1159,.42631632,47380.367,29.440786,PALM BEACH,1831,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,26.86039,-80.630333,OKEECHOBEE,9004,STUDENT SERV./SPECIAL PROGRAMS,27.236429,-80.831184,1190,1404,43,46,313
719458,719458,1364,1154,.42929646,47711.582,29.646593,PALM BEACH,1831,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,26.86039,-80.630333,OKEECHOBEE,31,CENTRAL ELEMENTARY SCHOOL,27.237741,-80.835037,1185,1404,43,46,313
855372,855372,1573,1157,.81288093,90342.773,56.136379,POLK,1291,FROSTPROOF ELEMENTARY SCHOOL,27.743587,-81.532448,OKEECHOBEE,181,SEMINOLE ELEMENTARY SCHOOL,27.269337,-80.872253,1188,1621,43,49,314
568976,568976,1157,1573,.81288093,90342.773,56.136379,OKEECHOBEE,181,SEMINOLE ELEMENTARY SCHOOL,27.269337,-80.872253,POLK,1291,FROSTPROOF ELEMENTARY SCHOOL,27.743587,-81.532448,1604,1189,49,43,314
568977,568977,1157,1553,.82846713,92075.008,57.212738,OKEECHOBEE,181,SEMINOLE ELEMENTARY SCHOOL,27.269337,-80.872253,POLK,1921,BEN HILL GRIFFIN JR ELEMENTARY SCHOOL,27.764919,-81.53614,1584,1189,49,43,314
837801,837801,1553,1157,.82846713,92075.008,57.212738,POLK,1921,BEN HILL GRIFFIN JR ELEMENTARY SCHOOL,27.764919,-81.53614,OKEECHOBEE,181,SEMINOLE ELEMENTARY SCHOOL,27.269337,-80.872253,1188,1647,43,49,314
855373,855373,1573,1156,.83943468,93293.93,57.970142,POLK,1291,FROSTPROOF ELEMENTARY SCHOOL,27.743587,-81.532448,OKEECHOBEE,161,NORTH ELEMENTARY SCHOOL,27.270802,-80.838814,1187,1621,43,49,314
567553,567553,1155,1674,.41734082,46382.84,28.820953,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,ST. LUCIE,271,WINDMILL POINT ELEM SCHOOL,27.245832,-80.372696,1792,1188,55,43,315
916973,916973,1657,1155,.42887717,47664.98,29.617636,ST. LUCIE,251,BAYSHORE ELEMENTARY SCHOOL,27.291756,-80.364517,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,1186,1786,43,55,315
567569,567569,1155,1657,.42887717,47664.98,29.617636,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,ST. LUCIE,251,BAYSHORE ELEMENTARY SCHOOL,27.291756,-80.364517,1775,1188,55,43,315
921922,921922,1667,1155,.43408534,48243.809,29.977304,ST. LUCIE,311,PARKWAY ELEMENTARY SCHOOL,27.347742,-80.370094,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,1186,1789,43,55,315
922424,922424,1668,1155,.45636836,50720.32,31.516138,ST. LUCIE,381,RIVERS EDGE ELEMENTARY SCHOOL,27.3615,-80.350754,OKEECHOBEE,171,EVERGLADES ELEMENTARY SCHOOL,27.237518,-80.789955,1186,1791,43,55,315
688578,688578,1310,1284,.021000337,2333.9563,1.4502528,OSCEOLA,321,VENTURA ELEMENTARY SCHOOL,28.334749,-81.343773,ORANGE,1741,WYNDHAM LAKES ELEMENTARY,28.355076,-81.349052,1315,1327,44,45,316
667384,667384,1284,1310,.021000337,2333.9563,1.4502528,ORANGE,1741,WYNDHAM LAKES ELEMENTARY,28.355076,-81.349052,OSCEOLA,321,VENTURA ELEMENTARY SCHOOL,28.334749,-81.343773,1341,1303,45,44,316
673967,673967,1292,1274,.030798955,3422.9648,2.1269312,OSCEOLA,931,FLORA RIDGE ELEMENTARY SCHOOL,28.332838,-81.436035,ORANGE,232,WEST CREEK ELEMENTARY,28.357136,-81.454964,1305,1337,44,45,316
614792,614792,1217,1291,.033781409,3754.4319,2.332895,ORANGE,331,LAUREATE PARK ELEMENTARY,28.365873,-81.268112,OSCEOLA,961,EAST LAKE ELEMENTARY SCHOOL,28.334723,-81.281181,1322,1217,45,44,316
673151,673151,1291,1217,.033781409,3754.4319,2.332895,OSCEOLA,961,EAST LAKE ELEMENTARY SCHOOL,28.334723,-81.281181,ORANGE,331,LAUREATE PARK ELEMENTARY,28.365873,-81.268112,1248,1341,44,45,316
765815,765815,1441,1280,.56476527,62767.449,39.001873,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,ORANGE,322,WHISPERING OAK ELEMENTARY,28.513906,-81.612122,1311,1483,44,47,317
664193,664193,1280,1441,.56476527,62767.449,39.001873,ORANGE,322,WHISPERING OAK ELEMENTARY,28.513906,-81.612122,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,1472,1216,47,44,317
603088,603088,1202,1441,.56948435,63291.922,39.327763,ORANGE,1482,INDEPENDENCE ELEMENTARY,28.468138,-81.604736,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,1472,1287,47,44,317
765860,765860,1441,1202,.56948435,63291.922,39.327763,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,ORANGE,1482,INDEPENDENCE ELEMENTARY,28.468138,-81.604736,1233,1483,44,47,317
765858,765858,1441,1205,.57425725,63822.375,39.657372,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,ORANGE,1791,KEENES CROSSING ELEMENTARY,28.488108,-81.600655,1236,1483,44,47,317
659208,659208,1274,1604,.24456641,27180.867,16.889402,ORANGE,232,WEST CREEK ELEMENTARY,28.357136,-81.454964,POLK,1702,PALMETTO ELEMENTARY SCHOOL,28.112635,-81.460617,1635,1204,49,44,318
882855,882855,1604,1201,.24804688,27567.682,17.129759,POLK,1702,PALMETTO ELEMENTARY SCHOOL,28.112635,-81.460617,ORANGE,1191,HUNTERS CREEK ELEMENTARY,28.358871,-81.430702,1232,1634,44,49,318
602165,602165,1201,1604,.24804688,27567.682,17.129759,ORANGE,1191,HUNTERS CREEK ELEMENTARY,28.358871,-81.430702,POLK,1702,PALMETTO ELEMENTARY SCHOOL,28.112635,-81.460617,1635,1266,49,44,318
659210,659210,1274,1582,.25818014,28693.883,17.829546,ORANGE,232,WEST CREEK ELEMENTARY,28.357136,-81.454964,POLK,1362,HORIZONS ELEMENTARY SCHOOL,28.16687,-81.629478,1613,1204,49,44,318
595983,595983,1193,1604,.26336238,29269.832,18.187424,ORANGE,214,ENDEAVOR ELEMENTARY,28.368517,-81.398293,POLK,1702,PALMETTO ELEMENTARY SCHOOL,28.112635,-81.460617,1635,1197,49,44,318
904345,904345,1631,1285,.70836586,78727.07,48.91872,PUTNAM,251,MIDDLETON-BURNEY ELEMENTARY,29.439547,-81.523964,ORANGE,461,ZELLWOOD ELEMENTARY,28.735418,-81.601341,1316,1663,44,50,319
668489,668489,1285,1631,.70836586,78727.07,48.91872,ORANGE,461,ZELLWOOD ELEMENTARY,28.735418,-81.601341,PUTNAM,251,MIDDLETON-BURNEY ELEMENTARY,29.439547,-81.523964,1662,1222,50,44,319
666887,666887,1283,1631,.71023709,78935.039,49.047943,ORANGE,1751,WOLF LAKE ELEMENTARY,28.729626,-81.545151,PUTNAM,251,MIDDLETON-BURNEY ELEMENTARY,29.439547,-81.523964,1662,1304,50,44,319
904346,904346,1631,1283,.71023709,78935.039,49.047943,PUTNAM,251,MIDDLETON-BURNEY ELEMENTARY,29.439547,-81.523964,ORANGE,1751,WOLF LAKE ELEMENTARY,28.729626,-81.545151,1314,1663,44,50,319
640092,640092,1249,1631,.71964854,79981.023,49.697887,ORANGE,1011,ROCK SPRINGS ELEMENTARY,28.720011,-81.511177,PUTNAM,251,MIDDLETON-BURNEY ELEMENTARY,29.439547,-81.523964,1662,1256,50,44,319
589185,589185,1184,1728,.016998837,1889.2338,1.173915,ORANGE,1181,DOMMERICH ELEMENTARY,28.631926,-81.343086,SEMINOLE,41,ENGLISH ESTATES ELEM. SCHOOL,28.648733,-81.340546,1720,1265,53,44,320
957729,957729,1740,1211,.017037502,1893.531,1.1765852,SEMINOLE,601,LAKE ORIENTA ELEMENTARY SCHOOL,28.648582,-81.371277,ORANGE,1221,LAKE SYBELIA ELEMENTARY,28.631548,-81.370987,1242,1740,44,53,320
954779,954779,1736,1211,.017037502,1893.531,1.1765852,SEMINOLE,281,HOPPER CENTER,28.648582,-81.371277,ORANGE,1221,LAKE SYBELIA ELEMENTARY,28.631548,-81.370987,1242,1726,44,53,320
948321,948321,1727,1160,.026460594,2940.8037,1.8273302,SEMINOLE,531,EASTBROOK ELEMENTARY SCHOOL,28.620478,-81.293945,ORANGE,1401,ALOMA ELEMENTARY,28.59845,-81.308609,1191,1736,44,53,320
571204,571204,1160,1727,.026460594,2940.8037,1.8273302,ORANGE,1401,ALOMA ELEMENTARY,28.59845,-81.308609,SEMINOLE,531,EASTBROOK ELEMENTARY SCHOOL,28.620478,-81.293945,1719,1281,53,44,320
975355,975355,1764,1266,.44891024,49891.434,31.001091,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,ORANGE,361,TILDENVILLE ELEMENTARY,28.557756,-81.607216,1297,1794,44,56,321
653262,653262,1266,1764,.44891024,49891.434,31.001091,ORANGE,361,TILDENVILLE ELEMENTARY,28.557756,-81.607216,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,1795,1218,56,44,321
975348,975348,1764,1280,.45086655,50108.859,31.136192,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,ORANGE,322,WHISPERING OAK ELEMENTARY,28.513906,-81.612122,1311,1794,44,56,321
664191,664191,1280,1764,.45086655,50108.859,31.136192,ORANGE,322,WHISPERING OAK ELEMENTARY,28.513906,-81.612122,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,1795,1216,56,44,321
668358,668358,1285,1765,.45418844,50478.051,31.365597,ORANGE,461,ZELLWOOD ELEMENTARY,28.735418,-81.601341,SUMTER,102,WILDWOOD ELEMENTARY SCHOOL,28.857233,-82.038887,1796,1222,56,44,321
584073,584073,1177,1780,.24802104,27564.811,17.127974,ORANGE,991,CLAY SPRINGS ELEMENTARY,28.689039,-81.465118,VOLUSIA,7761,DEBARY ELEMENTARY SCHOOL,28.890976,-81.321114,1811,1255,60,44,322
986452,986452,1786,1184,.25227842,28037.971,17.421982,VOLUSIA,1931,ENTERPRISE ELEMENTARY SCHOOL,28.871763,-81.264847,ORANGE,1181,DOMMERICH ELEMENTARY,28.631926,-81.343086,1215,1815,44,60,322
589299,589299,1184,1786,.25227842,28037.971,17.421982,ORANGE,1181,DOMMERICH ELEMENTARY,28.631926,-81.343086,VOLUSIA,1931,ENTERPRISE ELEMENTARY SCHOOL,28.871763,-81.264847,1817,1265,60,44,322
639999,639999,1249,1780,.2556408,28411.662,17.654182,ORANGE,1011,ROCK SPRINGS ELEMENTARY,28.720011,-81.511177,VOLUSIA,7761,DEBARY ELEMENTARY SCHOOL,28.890976,-81.321114,1811,1256,60,44,322
995781,995781,1800,1191,.25947249,28837.512,17.918795,VOLUSIA,2021,OSTEEN ELEMENTARY SCHOOL,28.854994,-81.176514,ORANGE,259,EAST LAKE ELEMENTARY,28.595695,-81.167,1222,1816,44,60,322
684383,684383,1305,1471,.68632269,76277.211,47.39645,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,PASCO,132,WOODLAND ELEMENTARY SCHOOL,28.249428,-82.18483,1502,1335,47,45,323
788216,788216,1471,1305,.68632269,76277.211,47.39645,PASCO,132,WOODLAND ELEMENTARY SCHOOL,28.249428,-82.18483,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,1336,1476,45,47,323
786658,786658,1469,1305,.68998063,76683.758,47.649063,PASCO,91,WEST ZEPHYRHILLS ELEM. SCHOOL,28.240295,-82.189529,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,1336,1465,45,47,323
684384,684384,1305,1469,.68998063,76683.758,47.649063,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,PASCO,91,WEST ZEPHYRHILLS ELEM. SCHOOL,28.240295,-82.189529,1500,1335,47,45,323
754205,754205,1425,1306,.69434839,77169.188,47.950695,PASCO,401,CENTENNIAL ELEMENTARY SCHOOL,28.303764,-82.179489,OSCEOLA,301,REEDY CREEK ELEMENTARY SCHOOL,28.227777,-81.489311,1337,1486,45,47,323
670715,670715,1288,1604,.0065919082,732.61804,.45522761,OSCEOLA,957,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING,28.111555,-81.454117,POLK,1702,PALMETTO ELEMENTARY SCHOOL,28.112635,-81.460617,1635,1339,49,45,324
670614,670614,1288,1594,.050272126,5587.1938,3.47172,OSCEOLA,957,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING,28.111555,-81.454117,POLK,1611,LAUREL ELEMENTARY SCHOOL,28.075401,-81.489044,1625,1339,49,45,324
684399,684399,1305,1604,.07027179,7809.9365,4.8528681,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,POLK,1702,PALMETTO ELEMENTARY SCHOOL,28.112635,-81.460617,1635,1335,49,45,324
677161,677161,1296,1594,.079752199,8863.5801,5.5075717,OSCEOLA,300,KOA ELEMENTARY SCHOOL,28.155121,-81.486748,POLK,1611,LAUREL ELEMENTARY SCHOOL,28.075401,-81.489044,1625,1325,49,45,324
874177,874177,1594,1296,.079752199,8863.5801,5.5075717,POLK,1611,LAUREL ELEMENTARY SCHOOL,28.075401,-81.489044,OSCEOLA,300,KOA ELEMENTARY SCHOOL,28.155121,-81.486748,1327,1630,45,49,324
688716,688716,1310,1727,.29003939,32234.688,20.029699,OSCEOLA,321,VENTURA ELEMENTARY SCHOOL,28.334749,-81.343773,SEMINOLE,531,EASTBROOK ELEMENTARY SCHOOL,28.620478,-81.293945,1719,1327,53,45,325
680478,680478,1300,1727,.30012369,33355.445,20.726107,OSCEOLA,43,NARCOOSSEE ELEMENTARY SCHOOL,28.326422,-81.233894,SEMINOLE,531,EASTBROOK ELEMENTARY SCHOOL,28.620478,-81.293945,1719,1318,53,45,325
948128,948128,1727,1286,.30067798,33417.051,20.764385,SEMINOLE,531,EASTBROOK ELEMENTARY SCHOOL,28.620478,-81.293945,OSCEOLA,401,BOGGY CREEK ELEMENTARY SCHOOL,28.327639,-81.36216,1317,1736,45,53,325
669157,669157,1286,1727,.30067798,33417.051,20.764385,OSCEOLA,401,BOGGY CREEK ELEMENTARY SCHOOL,28.327639,-81.36216,SEMINOLE,531,EASTBROOK ELEMENTARY SCHOOL,28.620478,-81.293945,1719,1328,53,45,325
673286,673286,1291,1723,.30758125,34184.273,21.241116,OSCEOLA,961,EAST LAKE ELEMENTARY SCHOOL,28.334723,-81.281181,SEMINOLE,441,CARILLON ELEMENTARY SCHOOL,28.625446,-81.180756,1715,1341,53,45,325
975276,975276,1764,1292,.6750747,75027.125,46.619678,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,OSCEOLA,931,FLORA RIDGE ELEMENTARY SCHOOL,28.332838,-81.436035,1323,1794,45,56,326
676454,676454,1295,1764,.67756492,75303.883,46.791653,OSCEOLA,42,KISSIMMEE ELEMENTARY SCHOOL,28.31727,-81.440399,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,1795,1317,56,45,326
975274,975274,1764,1295,.67756492,75303.883,46.791653,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,OSCEOLA,42,KISSIMMEE ELEMENTARY SCHOOL,28.31727,-81.440399,1326,1794,45,56,326
975270,975270,1764,1306,.67904812,75468.727,46.894077,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,OSCEOLA,301,REEDY CREEK ELEMENTARY SCHOOL,28.227777,-81.489311,1337,1794,45,56,326
685352,685352,1306,1764,.67904812,75468.727,46.894077,OSCEOLA,301,REEDY CREEK ELEMENTARY SCHOOL,28.227777,-81.489311,SUMTER,51,WEBSTER ELEMENTARY SCHOOL,28.605556,-82.053574,1795,1326,56,45,326
673392,673392,1291,1800,.53069472,58980.883,36.64901,OSCEOLA,961,EAST LAKE ELEMENTARY SCHOOL,28.334723,-81.281181,VOLUSIA,2021,OSTEEN ELEMENTARY SCHOOL,28.854994,-81.176514,1831,1341,60,45,327
