objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid,from_lat_lon,to_lat_lon,drive_time,commute_dist
502568,502568,1032,1765,0.67075515,74547.055,46.321377,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,SUMTER,102,WILDWOOD ELEMENTARY SCHOOL,28.857233,-82.038887,1796,868,56,35,282,29.38599+-82.451599,28.857233+-82.038887,52.68333333333333,49.90169907738805
976418,976418,1765,1032,0.67075515,74547.055,46.321377,SUMTER,102,WILDWOOD ELEMENTARY SCHOOL,28.857233,-82.038887,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,870,1795,35,56,282,28.857233+-82.038887,29.38599+-82.451599,52.85,51.80620178159548
974736,974736,1763,1033,0.6884765,76516.586,47.545189,SUMTER,181,LAKE PANASOFFKEE ELEM. SCHOOL,28.768162,-82.12291,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,871,1796,35,56,282,28.768162+-82.12291,29.376045+-82.446136,54.3,55.3598236300008
976600,976600,1766,1031,0.48473677,53873.16,33.47522,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,LEVY,241,CHIEFLAND ELEMENTARY SCHOOL,29.480194,-82.870468,869,1800,35,57,283,29.962242+-82.921455,29.480194+-82.870468,44.2,39.13955002783743
502144,502144,1031,1766,0.48473677,53873.16,33.47522,LEVY,241,CHIEFLAND ELEMENTARY SCHOOL,29.480194,-82.870468,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,870,57,35,283,29.480194+-82.870468,29.962242+-82.921455,43.666666666666664,39.13830728545295
501763,501763,1030,1766,0.5796985,64427.109,40.033138,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,871,57,35,283,29.461695+-82.629044,29.962242+-82.921455,52.5,45.233958681301196
976601,976601,1766,1030,0.5796985,64427.109,40.033138,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,868,1800,35,57,283,29.962242+-82.921455,29.461695+-82.629044,52.016666666666666,45.21966714387974
502752,502752,1032,1766,0.7435261,82634.742,51.346832,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,868,57,35,283,29.38599+-82.451599,29.962242+-82.921455,63.9,57.14999403483655
501774,501774,1030,1773,0.62189323,69116.594,42.947048,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,871,59,35,284,29.461695+-82.629044,30.016451+-82.347977,60.416666666666664,47.703909170444604
502763,502763,1032,1773,0.6389184,71008.75,44.12278,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,868,59,35,284,29.38599+-82.451599,30.016451+-82.347977,61.016666666666666,56.82377415891195
503469,503469,1033,1773,0.64788336,72005.109,44.741886,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,869,59,35,284,29.376045+-82.446136,30.016451+-82.347977,64.71666666666667,57.82853137675972
502155,502155,1031,1773,0.74870974,83210.852,51.704811,LEVY,241,CHIEFLAND ELEMENTARY SCHOOL,29.480194,-82.870468,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,870,59,35,284,29.480194+-82.870468,30.016451+-82.347977,67.78333333333333,59.96666964924839
503807,503807,1035,1768,0.34078518,37874.523,23.53413,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,873,57,36,285,30.424309+-83.305595,30.283506+-82.995262,29.616666666666667,22.456976258649487
503808,503808,1035,1767,0.34928438,38819.117,24.121073,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,SUWANNEE,60,SUWANNEE ELEMENTARY SCHOOL,30.27829,-82.988297,1798,873,57,36,285,30.424309+-83.305595,30.27829+-82.988297,31.016666666666666,22.86148890479599
503920,503920,1036,1768,0.45463997,50528.23,31.396778,MADISON,8010,MADISON TAP PROGRAM,30.471157,-83.40937,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,875,57,36,285,30.471157+-83.40937,30.283506+-82.995262,34.083333333333336,30.852322436968105
503921,503921,1036,1767,0.46313706,51472.59,31.983574,MADISON,8010,MADISON TAP PROGRAM,30.471157,-83.40937,SUWANNEE,60,SUWANNEE ELEMENTARY SCHOOL,30.27829,-82.988297,1798,875,57,36,285,30.471157+-83.40937,30.27829+-82.988297,35.81666666666667,31.25683508311461
504032,504032,1037,1768,0.47213754,52472.895,32.605137,MADISON,111,PINETTA ELEMENTARY SCHOOL,30.594431,-83.350563,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,874,57,36,285,30.594431+-83.350563,30.283506+-82.995262,45.71666666666667,37.24063966436014
977707,977707,1770,1034,0.34199691,38009.195,23.617811,TAYLOR,141,PERRY PRIMARY SCHOOL,30.123398,-83.570145,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,872,1803,36,58,286,30.123398+-83.570145,30.458242+-83.639725,29.633333333333333,25.992578342479916
503659,503659,1034,1770,0.34199691,38009.195,23.617811,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,TAYLOR,141,PERRY PRIMARY SCHOOL,30.123398,-83.570145,1801,872,58,36,286,30.458242+-83.639725,30.123398+-83.570145,29.733333333333334,25.9956851984411
977915,977915,1772,1034,0.34280205,38098.676,23.673414,TAYLOR,51,TAYLOR COUNTY PRE-K,30.121204,-83.577126,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,872,1802,36,58,286,30.121204+-83.577126,30.458242+-83.639725,29.516666666666666,25.711097192396405
977708,977708,1770,1036,0.38312605,42580.246,26.45813,TAYLOR,141,PERRY PRIMARY SCHOOL,30.123398,-83.570145,MADISON,8010,MADISON TAP PROGRAM,30.471157,-83.40937,874,1803,36,58,286,30.123398+-83.570145,30.471157+-83.40937,37.63333333333333,32.65864849280204
977916,977916,1772,1036,0.38808486,43131.363,26.800577,TAYLOR,51,TAYLOR COUNTY PRE-K,30.121204,-83.577126,MADISON,8010,MADISON TAP PROGRAM,30.471157,-83.40937,874,1802,36,58,286,30.121204+-83.577126,30.471157+-83.40937,37.516666666666666,32.37716734271852
503655,503655,1034,1825,0.70926297,78826.773,48.980671,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,WAKULLA,72,DISTRICT PRE-K PROGRAMS,30.197561,-84.299347,1856,872,61,36,287,30.458242+-83.639725,30.197561+-84.299347,66.28333333333333,61.64437186828919
503673,503673,1034,1829,0.72048038,80073.469,49.755333,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,WAKULLA,91,SHADEVILLE ELEMENTARY SCHOOL,30.216524,-84.318443,1860,872,61,36,287,30.458242+-83.639725,30.216524+-84.318443,68.2,63.08222480712638
1011376,1011376,1829,1034,0.72048038,80073.469,49.755333,WAKULLA,91,SHADEVILLE ELEMENTARY SCHOOL,30.216524,-84.318443,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,872,1859,36,61,287,30.216524+-84.318443,30.458242+-83.639725,68.46666666666667,63.14187644158116
503653,503653,1034,1827,0.79139537,87954.891,54.652618,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,WAKULLA,9046,PREK TAPP BABIES,30.176701,-84.379349,1858,872,61,36,287,30.458242+-83.639725,30.176701+-84.379349,70.56666666666666,65.0532142289032
503656,503656,1034,1824,0.8022992,89166.734,55.405621,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,30.458242,-83.639725,WAKULLA,31,CRAWFORDVILLE ELEMENTARY SCHOOL,30.182083,-84.392998,1855,872,61,36,287,30.458242+-83.639725,30.182083+-84.392998,71.8,65.94239640499482
743360,743360,1407,1062,0.34652838,38512.816,23.930748,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,900,1374,37,46,288,27.851027+-82.755638,27.567141+-82.556915,42.7,32.03976278533365
517935,517935,1062,1407,0.34652838,38512.816,23.930748,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,1438,883,46,37,288,27.567141+-82.556915,27.851027+-82.755638,47.13333333333333,28.722883361170762
504276,504276,1038,1407,0.35118198,39030.016,24.252119,MANATEE,31,ANNA MARIA ELEMENTARY SCHOOL,27.502586,-82.71183,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,1438,876,46,37,288,27.502586+-82.71183,27.851027+-82.755638,75.1,46.11009206235584
743357,743357,1407,1038,0.35118198,39030.016,24.252119,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,MANATEE,31,ANNA MARIA ELEMENTARY SCHOOL,27.502586,-82.71183,876,1374,37,46,288,27.851027+-82.755638,27.502586+-82.71183,64.58333333333333,45.524139028076036
512950,512950,1053,1407,0.35811108,39800.105,24.730633,MANATEE,631,IDA M. STEWART ELEMENTARY SCHL,27.511538,-82.641663,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,1438,894,46,37,288,27.511538+-82.641663,27.851027+-82.755638,71.43333333333334,42.430953233118586
759041,759041,1432,1071,0.60734415,67499.617,41.942307,PASCO,59,DENHAM OAKS ELEMENTARY SCHOOL,28.177446,-82.41053,MANATEE,791,VIRGIL MILLS ELEMENTARY SCHOOL,27.575354,-82.490211,909,1455,37,47,289,28.177446+-82.41053,27.575354+-82.490211,68.91666666666667,53.253996659508466
523220,523220,1071,1450,0.62099409,69016.664,42.884953,MANATEE,791,VIRGIL MILLS ELEMENTARY SCHOOL,27.575354,-82.490211,PASCO,117,ODESSA ELEMENTARY SCHOOL,28.18755,-82.594376,1481,903,47,37,289,27.575354+-82.490211,28.18755+-82.594376,78.3,64.3541716376362
772038,772038,1450,1071,0.62099409,69016.664,42.884953,PASCO,117,ODESSA ELEMENTARY SCHOOL,28.18755,-82.594376,MANATEE,791,VIRGIL MILLS ELEMENTARY SCHOOL,27.575354,-82.490211,909,1470,37,47,289,28.18755+-82.594376,27.575354+-82.490211,70.16666666666667,61.25477213075638
772040,772040,1450,1062,0.62153774,69077.086,42.922497,PASCO,117,ODESSA ELEMENTARY SCHOOL,28.18755,-82.594376,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,900,1470,37,47,289,28.18755+-82.594376,27.567141+-82.556915,63.11666666666667,57.35566789946711
518137,518137,1062,1450,0.62153774,69077.086,42.922497,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,PASCO,117,ODESSA ELEMENTARY SCHOOL,28.18755,-82.594376,1481,883,47,37,289,27.567141+-82.556915,28.18755+-82.594376,79.35,57.65081921577984
517849,517849,1062,1477,0.17239724,19160.057,11.905503,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,PINELLAS,231,BAY VISTA FUNDAMENTAL ELEM.,27.714977,-82.645599,1508,883,48,37,290,27.567141+-82.556915,27.714977+-82.645599,23.95,17.07714447625865
791411,791411,1477,1062,0.17239724,19160.057,11.905503,PINELLAS,231,BAY VISTA FUNDAMENTAL ELEM.,27.714977,-82.645599,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,900,1508,37,48,290,27.714977+-82.645599,27.567141+-82.556915,21.866666666666667,16.928636761313925
517850,517850,1062,1476,0.18212356,20241.031,12.577189,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,PINELLAS,161,BAY POINT ELEMENTARY SCHOOL,27.715862,-82.662041,1507,883,48,37,290,27.567141+-82.556915,27.715862+-82.662041,22.533333333333335,16.291731289270658
790830,790830,1476,1062,0.18212356,20241.031,12.577189,PINELLAS,161,BAY POINT ELEMENTARY SCHOOL,27.715862,-82.662041,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,900,1507,37,48,290,27.715862+-82.662041,27.567141+-82.556915,20.416666666666668,16.076115485564305
517840,517840,1062,1509,0.19546698,21724.004,13.498667,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,27.567141,-82.556915,PINELLAS,2281,MAXIMO ELEMENTARY SCHOOL,27.72468,-82.672623,1540,883,48,37,290,27.567141+-82.556915,27.72468+-82.672623,21.033333333333335,16.38493696810626
504967,504967,1039,1590,0.55709344,61914.809,38.472065,MANATEE,811,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,27.543356,-82.423714,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,27.886669,-81.984978,1621,905,49,37,291,27.543356+-82.423714,27.886669+-81.984978,50.583333333333336,46.46738049789231
870316,870316,1590,1039,0.55709344,61914.809,38.472065,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,27.886669,-81.984978,MANATEE,811,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,27.543356,-82.423714,877,1614,37,49,291,27.886669+-81.984978,27.543356+-82.423714,50.81666666666667,46.45433170285532
870314,870314,1590,1050,0.55821842,62039.84,38.549759,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,27.886669,-81.984978,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,888,1614,37,49,291,27.886669+-81.984978,27.498024+-82.385681,53.93333333333333,50.64423765211166
511332,511332,1050,1590,0.55821842,62039.84,38.549759,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,27.886669,-81.984978,1621,899,49,37,291,27.498024+-82.385681,27.886669+-81.984978,55.46666666666667,50.665364272647736
504954,504954,1039,1609,0.57393092,63786.105,39.634838,MANATEE,811,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,27.543356,-82.423714,POLK,1141,PURCELL ELEMENTARY SCHOOL,27.897589,-81.972137,1640,905,49,37,291,27.543356+-82.423714,27.897589+-81.972137,50.516666666666666,46.52268253400143
521753,521753,1069,1698,0,0,0,MANATEE,2086,SELBY PRESCHOOL,27.38125,-82.471214,SARASOTA,1351,COMMUNITY HAVEN/ADULTS AND CHILDREN,27.38125,-82.471214,1690,909,52,37,292,27.38125+-82.471214,27.38125+-82.471214,0.35,0
930541,930541,1698,1069,0,0,0,SARASOTA,1351,COMMUNITY HAVEN/ADULTS AND CHILDREN,27.38125,-82.471214,MANATEE,2086,SELBY PRESCHOOL,27.38125,-82.471214,907,1711,37,52,292,27.38125+-82.471214,27.38125+-82.471214,0.35,0
937149,937149,1710,1051,0.0057980171,644.3858,0.40040267,SARASOTA,1323,PINNACLE ACADEMY INC.,27.430708,-82.395264,MANATEE,771,GILBERT W MCNEAL ELEM SCHOOL,27.424976,-82.394379,889,1708,37,52,292,27.430708+-82.395264,27.424976+-82.394379,3.3666666666666667,0.6132933667382486
934376,934376,1705,1069,0.03409275,3789.0342,2.3543959,SARASOTA,261,GOCIO ELEMENTARY SCHOOL,27.362385,-82.499611,MANATEE,2086,SELBY PRESCHOOL,27.38125,-82.471214,907,1694,37,52,292,27.362385+-82.499611,27.38125+-82.471214,6.633333333333334,3.0037083432752723
521750,521750,1069,1705,0.03409275,3789.0342,2.3543959,MANATEE,2086,SELBY PRESCHOOL,27.38125,-82.471214,SARASOTA,261,GOCIO ELEMENTARY SCHOOL,27.362385,-82.499611,1697,909,52,37,292,27.38125+-82.471214,27.362385+-82.499611,6.55,3.0037083432752723
550293,550293,1103,1285,0.40902659,45458.805,28.246782,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,ORANGE,461,ZELLWOOD ELEMENTARY,28.735418,-81.601341,1316,926,44,38,293,28.977118+-81.93132,28.735418+-81.601341,54.56666666666667,34.45689672313688
668360,668360,1285,1103,0.40902659,45458.805,28.246782,ORANGE,461,ZELLWOOD ELEMENTARY,28.735418,-81.601341,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1222,38,44,293,28.735418+-81.601341,28.977118+-81.93132,51.3,35.77606776425674
666758,666758,1283,1103,0.45866984,50976.105,31.675074,ORANGE,1751,WOLF LAKE ELEMENTARY,28.729626,-81.545151,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1304,38,44,293,28.729626+-81.545151,28.977118+-81.93132,58.516666666666666,39.297378310665714
550294,550294,1103,1283,0.45866984,50976.105,31.675074,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,ORANGE,1751,WOLF LAKE ELEMENTARY,28.729626,-81.545151,1314,926,44,38,293,28.977118+-81.93132,28.729626+-81.545151,55.63333333333333,39.005955221506404
550295,550295,1103,1249,0.49256501,54743.18,34.015823,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,ORANGE,1011,ROCK SPRINGS ELEMENTARY,28.720011,-81.511177,1280,926,44,38,293,28.977118+-81.93132,28.720011+-81.511177,58.96666666666667,41.93012805217529
674202,674202,1292,1103,0.81264776,90316.859,56.120277,OSCEOLA,931,FLORA RIDGE ELEMENTARY SCHOOL,28.332838,-81.436035,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1337,38,45,294,28.332838+-81.436035,28.977118+-81.93132,92.6,70.6219428537342
550059,550059,1103,1292,0.81264776,90316.859,56.120277,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,OSCEOLA,931,FLORA RIDGE ELEMENTARY SCHOOL,28.332838,-81.436035,1323,926,45,38,294,28.977118+-81.93132,28.332838+-81.436035,94.46666666666667,78.08398950131233
676623,676623,1295,1103,0.82243574,91404.68,56.796219,OSCEOLA,42,KISSIMMEE ELEMENTARY SCHOOL,28.31727,-81.440399,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1317,38,45,294,28.31727+-81.440399,28.977118+-81.93132,91.86666666666666,70.77977113656247
550057,550057,1103,1295,0.82243574,91404.68,56.796219,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,OSCEOLA,42,KISSIMMEE ELEMENTARY SCHOOL,28.31727,-81.440399,1326,926,45,38,294,28.977118+-81.93132,28.31727+-81.440399,97.6,79.11981527877197
675776,675776,1294,1103,0.83971345,93324.914,57.989395,OSCEOLA,71,HIGHLANDS ELEMENTARY SCHOOL,28.317648,-81.411491,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1320,38,45,294,28.317648+-81.411491,28.977118+-81.93132,86.01666666666667,67.92519187942416
766031,766031,1441,1104,0.5479126,60894.461,37.838051,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,MARION,571,SUNRISE ELEMENTARY SCHOOL,29.005733,-82.196526,942,1483,38,47,295,28.458279+-82.174141,29.005733+-82.196526,50.88333333333333,50.02038097510538
551033,551033,1104,1441,0.5479126,60894.461,37.838051,MARION,571,SUNRISE ELEMENTARY SCHOOL,29.005733,-82.196526,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,1472,931,47,38,295,29.005733+-82.196526,28.458279+-82.174141,50.333333333333336,49.97937047641772
537848,537848,1089,1441,0.57417178,63812.875,39.65147,MARION,591,HARBOUR VIEW ELEMENTARY SCHOOL,29.009453,-82.013268,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,1472,933,47,38,295,29.009453+-82.013268,28.458279+-82.174141,56.766666666666666,49.48351626501233
766042,766042,1441,1089,0.57417178,63812.875,39.65147,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,MARION,591,HARBOUR VIEW ELEMENTARY SCHOOL,29.009453,-82.013268,927,1483,38,47,295,28.458279+-82.174141,29.009453+-82.013268,55.86666666666667,49.24366698480871
766037,766037,1441,1094,0.57659435,64082.117,39.818768,PASCO,321,LACOOCHEE ELEMENTARY SCHOOL,28.458279,-82.174141,MARION,731,MARION OAKS ELEMENTARY SCHOOL,29.034569,-82.192871,932,1483,38,47,295,28.458279+-82.174141,29.034569+-82.192871,48.083333333333336,48.83977570985445
550041,550041,1103,1608,0.80237728,89175.406,55.411011,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,POLK,881,POLK CITY ELEMENTARY SCHOOL,28.182074,-81.823074,1639,926,49,38,296,28.977118+-81.93132,28.182074+-81.823074,78.13333333333334,59.132168138073645
886615,886615,1608,1103,0.80237728,89175.406,55.411011,POLK,881,POLK CITY ELEMENTARY SCHOOL,28.182074,-81.823074,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1606,38,49,296,28.182074+-81.823074,28.977118+-81.93132,80.16666666666667,59.19430525729738
550026,550026,1103,1615,0.81148851,90188.023,56.040222,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,POLK,1901,SOCRUM ELEMENTARY SCHOOL,28.170071,-82.016113,1646,926,49,38,296,28.977118+-81.93132,28.170071+-82.016113,83.45,66.63833214030065
892628,892628,1615,1103,0.81148851,90188.023,56.040222,POLK,1901,SOCRUM ELEMENTARY SCHOOL,28.170071,-82.016113,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1645,38,49,296,28.170071+-82.016113,28.977118+-81.93132,84.58333333333333,66.59732164161298
550027,550027,1103,1611,0.83073246,92326.773,57.369179,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,POLK,1841,R. CLEM CHURCHWELL ELEMENTARY,28.148354,-81.988487,1642,926,49,38,296,28.977118+-81.93132,28.148354+-81.988487,87.46666666666667,69.36987990137597
905024,905024,1632,1102,0.29898483,33228.875,20.647459,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,MARION,381,SPARR ELEMENTARY SCHOOL,29.339392,-82.104492,940,1664,38,50,297,29.629139+-82.030746,29.339392+-82.104492,27.383333333333333,23.68729121927941
905025,905025,1632,1097,0.3112748,34594.77,21.496187,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,935,1664,38,50,297,29.629139+-82.030746,29.367847+-82.199921,29.15,25.38549868766404
525743,525743,1075,1632,0.34945124,38837.66,24.132597,MARION,71,ANTHONY ELEMENTARY SCHOOL,29.288851,-82.110252,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,1663,913,50,38,297,29.288851+-82.110252,29.629139+-82.030746,30.483333333333334,27.2222719319176
904983,904983,1632,1075,0.34945124,38837.66,24.132597,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,MARION,71,ANTHONY ELEMENTARY SCHOOL,29.288851,-82.110252,913,1664,38,50,297,29.629139+-82.030746,29.288851+-82.110252,30.966666666666665,26.8078173466953
549503,549503,1102,1626,0.3585484,39848.711,24.760834,MARION,381,SPARR ELEMENTARY SCHOOL,29.339392,-82.104492,PUTNAM,201,INTERLACHEN ELEMENTARY SCHOOL,29.624401,-81.886948,1657,924,50,38,297,29.339392+-82.104492,29.624401+-81.886948,34.35,29.919644277419867
550125,550125,1103,1757,0.56996542,63345.387,39.360985,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,SEMINOLE,651,WEKIVA ELEMENTARY SCHOOL,28.688189,-81.44001,1749,926,53,38,298,28.977118+-81.93132,28.688189+-81.44001,72.48333333333333,48.68132605583393
969924,969924,1757,1103,0.56996542,63345.387,39.360985,SEMINOLE,651,WEKIVA ELEMENTARY SCHOOL,28.688189,-81.44001,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1742,38,53,298,28.688189+-81.44001,28.977118+-81.93132,73.73333333333333,48.6558498369522
550128,550128,1103,1721,0.57304239,63687.359,39.573479,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,SEMINOLE,31,BEAR LAKE ELEMENTARY SCHOOL,28.666473,-81.449783,1713,926,53,38,298,28.977118+-81.93132,28.666473+-81.449783,68.7,51.960923208462575
550292,550292,1103,1749,0.581496,64626.883,40.157272,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,SEMINOLE,581,SABAL POINT ELEMENTARY SCHOOL,28.703705,-81.418106,1741,926,53,38,298,28.977118+-81.93132,28.703705+-81.418106,72.13333333333334,48.81119263501153
964174,964174,1749,1103,0.581496,64626.883,40.157272,SEMINOLE,581,SABAL POINT ELEMENTARY SCHOOL,28.703705,-81.418106,MARION,401,STANTON-WEIRSDALE ELEMENTARY,28.977118,-81.93132,941,1738,38,53,298,28.703705+-81.418106,28.977118+-81.93132,73.9,48.76458979559373
531069,531069,1081,1650,0.68985087,76669.336,47.640102,MARION,181,EAST MARION ELEMENTARY SCHOOL,29.200272,-81.91066,ST. JOHNS,461,SOUTH WOODS ELEMENTARY SCHOOL,29.726576,-81.464684,1768,917,54,38,299,29.200272+-81.91066,29.726576+-81.464684,70.61666666666666,55.96193231527877
913424,913424,1650,1081,0.68985087,76669.336,47.640102,ST. JOHNS,461,SOUTH WOODS ELEMENTARY SCHOOL,29.726576,-81.464684,MARION,181,EAST MARION ELEMENTARY SCHOOL,29.200272,-81.91066,919,1770,38,54,299,29.726576+-81.464684,29.200272+-81.91066,68.76666666666667,56.187490058060924
549505,549505,1102,1650,0.74784297,83114.516,51.644951,MARION,381,SPARR ELEMENTARY SCHOOL,29.339392,-82.104492,ST. JOHNS,461,SOUTH WOODS ELEMENTARY SCHOOL,29.726576,-81.464684,1768,924,54,38,299,29.339392+-82.104492,29.726576+-81.464684,71.65,57.20653881333015
913463,913463,1650,1102,0.74784297,83114.516,51.644951,ST. JOHNS,461,SOUTH WOODS ELEMENTARY SCHOOL,29.726576,-81.464684,MARION,381,SPARR ELEMENTARY SCHOOL,29.339392,-82.104492,940,1770,38,54,299,29.726576+-81.464684,29.339392+-82.104492,71.58333333333333,57.48926270579814
525751,525751,1075,1650,0.77997434,86685.563,53.863895,MARION,71,ANTHONY ELEMENTARY SCHOOL,29.288851,-82.110252,ST. JOHNS,461,SOUTH WOODS ELEMENTARY SCHOOL,29.726576,-81.464684,1768,913,54,38,299,29.288851+-82.110252,29.726576+-81.464684,75.36666666666666,60.32706494074604
538012,538012,1089,1765,0.1543595,17155.361,10.659844,MARION,591,HARBOUR VIEW ELEMENTARY SCHOOL,29.009453,-82.013268,SUMTER,102,WILDWOOD ELEMENTARY SCHOOL,28.857233,-82.038887,1796,933,56,38,300,29.009453+-82.013268,28.857233+-82.038887,20.25,12.608242861687744
